NAME,B19013_001E,B19301_001E,B23025_002E,B23025_007E,B17001_002E,B01002_001E,B01003_001E,B25035_001E,B25058_001E,B25064_001E,B25077_001E,B25088_002E,Year,state,county
,,,,,,,,,,,,,,,
"Adams County, Colorado",56089.0,24384.0,232203.0,90191.0,60147.0,32.2,434295.0,1983.0,793.0,911.0,192300.0,1633.0,2011,08,001
"Adams County, Colorado",56633.0,24357.0,236474.0,92873.0,62008.0,32.4,442996.0,1983.0,819.0,947.0,188100.0,1604.0,2012,08,001
"Adams County, Colorado",56270.0,24195.0,239307.0,97298.0,63540.0,32.6,452030.0,1983.0,837.0,967.0,186600.0,1582.0,2013,08,001
"Adams County, Colorado",57421.0,24667.0,243917.0,100410.0,64599.0,32.8,461558.0,1983.0,871.0,1003.0,189400.0,1545.0,2014,08,001
"Adams County, Colorado",58946.0,25039.0,249893.0,102520.0,64241.0,33.0,471206.0,1984.0,905.0,1039.0,198800.0,1511.0,2015,08,001
"Adams County, Colorado",61444.0,26051.0,254614.0,105112.0,61265.0,33.3,479977.0,1985.0,966.0,1098.0,216700.0,1508.0,2016,08,001
"Adams County, Colorado",64087.0,27487.0,260199.0,106639.0,59050.0,33.4,487850.0,1985.0,1040.0,1172.0,241900.0,1559.0,2017,08,001
"Adams County, Colorado",67575.0,28897.0,267927.0,107902.0,56588.0,33.6,497115.0,1986.0,1137.0,1270.0,273000.0,1621.0,2018,08,001
"Adams County, Colorado",71202.0,30313.0,273313.0,109320.0,54159.0,33.8,504108.0,1987,1205.0,1346.0,307600.0,1706.0,2019,08,001
"Adams County, Colorado",73817.0,31310.0,277135.0,111962.0,49946.0,34.0,509844.0,1988,1242.0,1387.0,335800.0,1795.0,2020,08,001
"Adams County, Colorado",78304.0,33571.0,282806.0,112276.0,48959.0,34.2,514969.0,1989,1352.0,1470.0,360600.0,1927.0,2021,08,001
"Alamosa County, Colorado",38299.0,20429.0,7251.0,4806.0,3103.0,32.0,15395.0,1974.0,464.0,547.0,130400.0,1072.0,2011,08,003
"Alamosa County, Colorado",38045.0,19657.0,7171.0,5187.0,3191.0,32.2,15750.0,1974.0,490.0,585.0,133200.0,1081.0,2012,08,003
"Alamosa County, Colorado",34520.0,19487.0,7291.0,5137.0,3924.0,31.3,15933.0,1974.0,496.0,586.0,137300.0,1093.0,2013,08,003
"Alamosa County, Colorado",31400.0,19481.0,7118.0,5477.0,4192.0,30.8,16111.0,1976.0,526.0,622.0,142100.0,1034.0,2014,08,003
"Alamosa County, Colorado",32395.0,19524.0,7015.0,5571.0,4396.0,30.1,16269.0,1975.0,543.0,635.0,144300.0,1050.0,2015,08,003
"Alamosa County, Colorado",32385.0,18133.0,6956.0,5729.0,4786.0,30.2,16353.0,1976.0,529.0,634.0,141600.0,1013.0,2016,08,003
"Alamosa County, Colorado",36315.0,19217.0,7316.0,5427.0,4239.0,30.3,16345.0,1976.0,542.0,675.0,152900.0,1052.0,2017,08,003
"Alamosa County, Colorado",39191.0,21328.0,7602.0,5326.0,3635.0,30.4,16444.0,1977.0,557.0,657.0,157500.0,1090.0,2018,08,003
"Alamosa County, Colorado",37515.0,22131.0,7638.0,4940.0,3528.0,31.8,16107.0,1978,612.0,700.0,157500.0,1142.0,2019,08,003
"Alamosa County, Colorado",41121.0,23020.0,7848.0,4800.0,2806.0,32.3,16153.0,1982,621.0,696.0,153700.0,1073.0,2020,08,003
"Alamosa County, Colorado",46217.0,25249.0,7924.0,4990.0,2466.0,32.9,16377.0,1982,652.0,698.0,160400.0,1176.0,2021,08,003
"Arapahoe County, Colorado",59937.0,32482.0,314727.0,120101.0,66319.0,35.6,563508.0,1981.0,794.0,914.0,231200.0,1682.0,2011,08,005
"Arapahoe County, Colorado",60400.0,32845.0,320199.0,124016.0,66945.0,35.7,574357.0,1982.0,831.0,950.0,230900.0,1684.0,2012,08,005
"Arapahoe County, Colorado",60651.0,32595.0,325472.0,128498.0,69949.0,35.9,585333.0,1982.0,858.0,981.0,230700.0,1663.0,2013,08,005
"Arapahoe County, Colorado",62213.0,33574.0,331589.0,132273.0,68985.0,36.0,596684.0,1983.0,894.0,1029.0,235600.0,1643.0,2014,08,005
"Arapahoe County, Colorado",63265.0,34190.0,337326.0,136649.0,67679.0,36.1,608310.0,1983.0,937.0,1077.0,247600.0,1613.0,2015,08,005
"Arapahoe County, Colorado",66288.0,35250.0,342792.0,139905.0,65383.0,36.3,617668.0,1983.0,1000.0,1142.0,266600.0,1628.0,2016,08,005
"Arapahoe County, Colorado",69553.0,36951.0,350215.0,140930.0,61463.0,36.4,626612.0,1983.0,1093.0,1218.0,292900.0,1666.0,2017,08,005
"Arapahoe County, Colorado",73925.0,38972.0,357039.0,143110.0,56802.0,36.5,636671.0,1983.0,1186.0,1307.0,327800.0,1740.0,2018,08,005
"Arapahoe County, Colorado",77469.0,40443.0,363961.0,144311.0,51542.0,36.6,644560.0,1984,1275.0,1390.0,358200.0,1814.0,2019,08,005
"Arapahoe County, Colorado",80291.0,42184.0,367345.0,147774.0,49932.0,36.8,649980.0,1984,1338.0,1452.0,385100.0,1890.0,2020,08,005
"Arapahoe County, Colorado",84947.0,45046.0,369928.0,147207.0,49673.0,37.0,651621.0,1985,1420.0,1556.0,415500.0,2020.0,2021,08,005
"Archuleta County, Colorado",60170.0,29361.0,6111.0,3900.0,927.0,47.1,12152.0,1989.0,726.0,866.0,303800.0,1449.0,2011,08,007
"Archuleta County, Colorado",54007.0,29771.0,6124.0,3895.0,1051.0,47.5,12109.0,1990.0,741.0,897.0,291300.0,1471.0,2012,08,007
"Archuleta County, Colorado",48933.0,29793.0,6129.0,3977.0,1161.0,47.8,12109.0,1991.0,744.0,913.0,279700.0,1508.0,2013,08,007
"Archuleta County, Colorado",48186.0,28506.0,6099.0,4102.0,1327.0,48.8,12132.0,1992.0,734.0,914.0,264300.0,1412.0,2014,08,007
"Archuleta County, Colorado",46646.0,28884.0,5999.0,4311.0,1405.0,49.6,12174.0,1993.0,733.0,946.0,264200.0,1374.0,2015,08,007
"Archuleta County, Colorado",45607.0,28649.0,6211.0,4220.0,1369.0,49.5,12355.0,1993.0,715.0,883.0,268400.0,1340.0,2016,08,007
"Archuleta County, Colorado",48016.0,29344.0,6024.0,4586.0,1446.0,49.8,12592.0,1994.0,726.0,904.0,274000.0,1355.0,2017,08,007
"Archuleta County, Colorado",50753.0,31035.0,6185.0,4699.0,1370.0,50.6,12908.0,1995.0,701.0,934.0,295500.0,1344.0,2018,08,007
"Archuleta County, Colorado",52221.0,31629.0,6421.0,4723.0,1153.0,50.9,13253.0,1994,823.0,961.0,314400.0,1427.0,2019,08,007
"Archuleta County, Colorado",55658.0,32995.0,6578.0,4823.0,1119.0,50.3,13588.0,1995,867.0,997.0,331900.0,1502.0,2020,08,007
"Archuleta County, Colorado",62907.0,34394.0,6272.0,4846.0,1283.0,50.0,13267.0,1994,950.0,1147.0,356400.0,1568.0,2021,08,007
"Baca County, Colorado",37111.0,21322.0,1920.0,1196.0,644.0,47.2,3807.0,1960.0,291.0,460.0,71500.0,869.0,2011,08,009
"Baca County, Colorado",39497.0,22436.0,1876.0,1205.0,530.0,47.8,3783.0,1961.0,283.0,454.0,72300.0,883.0,2012,08,009
"Baca County, Colorado",38829.0,22318.0,1909.0,1142.0,551.0,47.8,3761.0,1962.0,305.0,508.0,73500.0,839.0,2013,08,009
"Baca County, Colorado",38625.0,22558.0,1842.0,1194.0,588.0,48.1,3735.0,1963.0,291.0,526.0,71500.0,859.0,2014,08,009
"Baca County, Colorado",38000.0,21361.0,1783.0,1225.0,736.0,47.6,3701.0,1965.0,311.0,525.0,73200.0,826.0,2015,08,009
"Baca County, Colorado",37477.0,22113.0,1725.0,1254.0,634.0,47.5,3648.0,1963.0,354.0,530.0,69900.0,824.0,2016,08,009
"Baca County, Colorado",35898.0,22853.0,1739.0,1207.0,674.0,47.6,3581.0,1964.0,380.0,540.0,79800.0,883.0,2017,08,009
"Baca County, Colorado",37500.0,23862.0,1673.0,1246.0,661.0,47.7,3563.0,1965.0,334.0,475.0,82200.0,953.0,2018,08,009
"Baca County, Colorado",35878.0,24061.0,1664.0,1245.0,654.0,46.0,3561.0,1964,335.0,443.0,83500.0,985.0,2019,08,009
"Baca County, Colorado",34655.0,24583.0,1625.0,1264.0,625.0,45.9,3570.0,1964,316.0,432.0,98800.0,1031.0,2020,08,009
"Baca County, Colorado",39891.0,26220.0,1532.0,1275.0,702.0,43.2,3519.0,1965,296.0,401.0,117900.0,1067.0,2021,08,009
"Bent County, Colorado",35667.0,15390.0,2212.0,3003.0,944.0,38.0,6164.0,1954.0,441.0,612.0,74300.0,867.0,2011,08,011
"Bent County, Colorado",36297.0,15259.0,1958.0,3336.0,912.0,40.6,6192.0,1955.0,448.0,627.0,70600.0,918.0,2012,08,011
"Bent County, Colorado",37340.0,15081.0,1764.0,3462.0,782.0,40.4,6141.0,1958.0,442.0,635.0,75500.0,927.0,2013,08,011
"Bent County, Colorado",39053.0,15402.0,1636.0,3472.0,703.0,40.9,6000.0,1959.0,450.0,706.0,69800.0,919.0,2014,08,011
"Bent County, Colorado",36791.0,13544.0,1321.0,3736.0,923.0,41.1,5895.0,1958.0,426.0,713.0,65700.0,883.0,2015,08,011
"Bent County, Colorado",34773.0,13772.0,1450.0,3534.0,943.0,41.2,5816.0,1957.0,413.0,639.0,76800.0,881.0,2016,08,011
"Bent County, Colorado",32500.0,14028.0,1510.0,3489.0,948.0,40.4,5806.0,1957.0,429.0,669.0,77700.0,898.0,2017,08,011
"Bent County, Colorado",34392.0,14777.0,1645.0,3368.0,912.0,41.0,5809.0,1955.0,437.0,644.0,80600.0,976.0,2018,08,011
"Bent County, Colorado",30900.0,13930.0,1543.0,3444.0,1177.0,40.2,5787.0,1959,429.0,643.0,81000.0,971.0,2019,08,011
"Bent County, Colorado",38083.0,15738.0,1680.0,3221.0,849.0,40.6,5677.0,1958,442.0,668.0,82500.0,894.0,2020,08,011
"Bent County, Colorado",40972.0,16557.0,1692.0,3349.0,1075.0,40.9,5861.0,1962,485.0,703.0,88900.0,1041.0,2021,08,011
"Boulder County, Colorado",66479.0,37720.0,166750.0,71638.0,37119.0,35.5,293205.0,1980.0,937.0,1026.0,353000.0,1902.0,2011,08,013
"Boulder County, Colorado",67403.0,38283.0,170258.0,71914.0,38134.0,35.6,297218.0,1980.0,974.0,1077.0,354300.0,1907.0,2012,08,013
"Boulder County, Colorado",67956.0,38011.0,172586.0,73101.0,41412.0,35.7,301072.0,1981.0,998.0,1113.0,350900.0,1865.0,2013,08,013
"Boulder County, Colorado",69407.0,38524.0,174870.0,74636.0,43057.0,35.7,305166.0,1981.0,1047.0,1149.0,358000.0,1862.0,2014,08,013
"Boulder County, Colorado",70961.0,39074.0,177547.0,76793.0,42167.0,35.8,310032.0,1981.0,1100.0,1187.0,368800.0,1824.0,2015,08,013
"Boulder County, Colorado",72282.0,40097.0,178533.0,79707.0,40732.0,36.0,313961.0,1982.0,1146.0,1236.0,391000.0,1826.0,2016,08,013
"Boulder County, Colorado",75669.0,42119.0,180339.0,80995.0,39882.0,36.2,316782.0,1982.0,1230.0,1334.0,423500.0,1874.0,2017,08,013
"Boulder County, Colorado",78642.0,43831.0,182396.0,83376.0,38546.0,36.2,321030.0,1982.0,1317.0,1411.0,462200.0,1955.0,2018,08,013
"Boulder County, Colorado",83019.0,46826.0,183623.0,84121.0,36358.0,36.6,322510.0,1983,1403.0,1495.0,497300.0,2049.0,2019,08,013
"Boulder County, Colorado",87476.0,48776.0,184037.0,86349.0,34918.0,36.9,324682.0,1984,1470.0,1582.0,539100.0,2137.0,2020,08,013
"Boulder County, Colorado",92466.0,52401.0,186728.0,87579.0,34842.0,37.2,328713.0,1984,1591.0,1694.0,575700.0,2274.0,2021,08,013
"Broomfield County, Colorado",76531.0,36783.0,30886.0,10860.0,3112.0,36.6,54592.0,1992.0,908.0,1037.0,270500.0,1851.0,2011,08,014
"Broomfield County, Colorado",80483.0,37964.0,31890.0,10985.0,3413.0,36.5,55913.0,1993.0,982.0,1101.0,274900.0,1852.0,2012,08,014
"Broomfield County, Colorado",77998.0,37442.0,31930.0,11900.0,4032.0,35.9,57171.0,1994.0,1046.0,1165.0,275900.0,1830.0,2013,08,014
"Broomfield County, Colorado",80430.0,38706.0,32564.0,12967.0,3717.0,37.4,59027.0,1994.0,1119.0,1248.0,284100.0,1795.0,2014,08,014
"Broomfield County, Colorado",81898.0,40135.0,33657.0,13526.0,3930.0,37.5,60699.0,1995.0,1216.0,1336.0,295500.0,1758.0,2015,08,014
"Broomfield County, Colorado",83334.0,41698.0,35145.0,13858.0,3667.0,37.6,62449.0,1996.0,1307.0,1417.0,328200.0,1792.0,2016,08,014
"Broomfield County, Colorado",85639.0,43736.0,36441.0,14088.0,3340.0,37.8,64283.0,1997.0,1376.0,1490.0,356500.0,1864.0,2017,08,014
"Broomfield County, Colorado",89624.0,47016.0,38195.0,14055.0,3296.0,37.7,66120.0,1998.0,1436.0,1583.0,382800.0,1947.0,2018,08,014
"Broomfield County, Colorado",96416.0,50863.0,39715.0,14361.0,3763.0,37.8,67886.0,1999,1543.0,1679.0,413500.0,2024.0,2019,08,014
"Broomfield County, Colorado",101206.0,51461.0,40626.0,15129.0,3435.0,38.4,69444.0,1999,1613.0,1711.0,450600.0,2115.0,2020,08,014
"Broomfield County, Colorado",107570.0,55176.0,42638.0,15958.0,3183.0,38.4,72697.0,2000,1717.0,1814.0,482100.0,2233.0,2021,08,014
"Chaffee County, Colorado",43684.0,26795.0,8934.0,6243.0,1583.0,46.8,17707.0,1979.0,651.0,770.0,244600.0,1323.0,2011,08,015
"Chaffee County, Colorado",45713.0,27961.0,8841.0,6474.0,1556.0,47.3,17879.0,1979.0,704.0,859.0,256300.0,1358.0,2012,08,015
"Chaffee County, Colorado",46504.0,27182.0,8816.0,6682.0,1358.0,47.8,18063.0,1980.0,691.0,818.0,262300.0,1386.0,2013,08,015
"Chaffee County, Colorado",48528.0,27467.0,8832.0,6784.0,1480.0,48.9,18121.0,1981.0,677.0,817.0,265700.0,1444.0,2014,08,015
"Chaffee County, Colorado",51092.0,28064.0,8681.0,7056.0,1502.0,49.2,18309.0,1981.0,668.0,802.0,274200.0,1427.0,2015,08,015
"Chaffee County, Colorado",50993.0,27848.0,8650.0,7247.0,1673.0,49.1,18507.0,1981.0,680.0,847.0,289900.0,1453.0,2016,08,015
"Chaffee County, Colorado",53762.0,28907.0,8597.0,7663.0,1686.0,49.9,18818.0,1980.0,668.0,805.0,313200.0,1478.0,2017,08,015
"Chaffee County, Colorado",54580.0,29365.0,8920.0,7586.0,1807.0,49.1,19164.0,1982.0,661.0,800.0,335900.0,1535.0,2018,08,015
"Chaffee County, Colorado",55771.0,29827.0,8655.0,8314.0,1776.0,49.2,19557.0,1985,799.0,931.0,357800.0,1551.0,2019,08,015
"Chaffee County, Colorado",55176.0,31960.0,9486.0,7938.0,2151.0,49.0,19977.0,1990,947.0,1104.0,387300.0,1541.0,2020,08,015
"Chaffee County, Colorado",61216.0,34290.0,9395.0,7530.0,2084.0,49.0,19436.0,1991,977.0,1157.0,416100.0,1544.0,2021,08,015
"Cheyenne County, Colorado",47188.0,22877.0,1169.0,653.0,197.0,40.6,2247.0,1965.0,338.0,462.0,83200.0,947.0,2011,08,017
"Cheyenne County, Colorado",50357.0,24502.0,1108.0,562.0,159.0,41.0,2095.0,1963.0,351.0,463.0,81700.0,980.0,2012,08,017
"Cheyenne County, Colorado",51641.0,23647.0,1189.0,538.0,154.0,38.6,2189.0,1965.0,373.0,508.0,81700.0,1070.0,2013,08,017
"Cheyenne County, Colorado",53900.0,23415.0,1144.0,484.0,182.0,36.3,2153.0,1966.0,447.0,600.0,84200.0,1129.0,2014,08,017
"Cheyenne County, Colorado",52554.0,23553.0,1028.0,478.0,168.0,37.0,2002.0,1967.0,442.0,636.0,82300.0,1149.0,2015,08,017
"Cheyenne County, Colorado",54375.0,23916.0,1058.0,453.0,229.0,37.8,2071.0,1968.0,502.0,625.0,89200.0,1151.0,2016,08,017
"Cheyenne County, Colorado",54907.0,23698.0,1013.0,507.0,245.0,35.8,2127.0,1973.0,488.0,613.0,90000.0,1209.0,2017,08,017
"Cheyenne County, Colorado",55227.0,25234.0,903.0,520.0,228.0,35.9,2039.0,1972.0,436.0,579.0,104000.0,1099.0,2018,08,017
"Cheyenne County, Colorado",53977.0,29081.0,917.0,559.0,203.0,39.4,2026.0,1971,407.0,525.0,108000.0,1093.0,2019,08,017
"Cheyenne County, Colorado",67763.0,31409.0,982.0,467.0,256.0,41.1,1999.0,1972,530.0,665.0,141700.0,1145.0,2020,08,017
"Cheyenne County, Colorado",69063.0,34055.0,834.0,432.0,191.0,42.0,1691.0,1972,511.0,719.0,157500.0,1188.0,2021,08,017
"Clear Creek County, Colorado",62756.0,35345.0,5669.0,2001.0,548.0,45.2,9083.0,1972.0,721.0,826.0,279600.0,1706.0,2011,08,019
"Clear Creek County, Colorado",60517.0,36015.0,5556.0,2104.0,873.0,45.8,9059.0,1974.0,705.0,849.0,278700.0,1611.0,2012,08,019
"Clear Creek County, Colorado",67259.0,41716.0,5555.0,2092.0,909.0,46.8,9048.0,1974.0,700.0,803.0,268500.0,1515.0,2013,08,019
"Clear Creek County, Colorado",68531.0,42446.0,5555.0,2277.0,828.0,48.0,9114.0,1975.0,703.0,795.0,273400.0,1542.0,2014,08,019
"Clear Creek County, Colorado",67710.0,42812.0,5417.0,2381.0,748.0,48.0,9136.0,1975.0,691.0,813.0,283900.0,1517.0,2015,08,019
"Clear Creek County, Colorado",68250.0,42355.0,5444.0,2464.0,677.0,47.6,9238.0,1974.0,699.0,808.0,297000.0,1551.0,2016,08,019
"Clear Creek County, Colorado",68534.0,41257.0,5421.0,2526.0,622.0,47.2,9257.0,1974.0,700.0,810.0,317000.0,1690.0,2017,08,019
"Clear Creek County, Colorado",69936.0,40655.0,5389.0,2755.0,509.0,47.8,9379.0,1974.0,779.0,913.0,357000.0,1778.0,2018,08,019
"Clear Creek County, Colorado",67060.0,39203.0,5436.0,2821.0,725.0,48.1,9495.0,1974,822.0,938.0,378300.0,1782.0,2019,08,019
"Clear Creek County, Colorado",71919.0,44162.0,5783.0,2555.0,578.0,48.6,9533.0,1973,945.0,1004.0,399000.0,1768.0,2020,08,019
"Clear Creek County, Colorado",76313.0,52364.0,5887.0,2558.0,532.0,49.5,9427.0,1975,1036.0,1106.0,471400.0,2023.0,2021,08,019
"Conejos County, Colorado",34435.0,18094.0,3538.0,2680.0,1234.0,38.4,8228.0,1969.0,372.0,502.0,110200.0,901.0,2011,08,021
"Conejos County, Colorado",32860.0,17929.0,3574.0,2625.0,1399.0,38.2,8241.0,1970.0,378.0,541.0,106300.0,909.0,2012,08,021
"Conejos County, Colorado",34526.0,17316.0,3434.0,2791.0,1585.0,38.2,8256.0,1971.0,391.0,526.0,109700.0,971.0,2013,08,021
"Conejos County, Colorado",37357.0,18247.0,3399.0,2828.0,1522.0,38.5,8276.0,1973.0,375.0,538.0,111000.0,973.0,2014,08,021
"Conejos County, Colorado",36652.0,18844.0,3347.0,2901.0,1491.0,38.4,8249.0,1973.0,377.0,498.0,107100.0,959.0,2015,08,021
"Conejos County, Colorado",34630.0,18221.0,3192.0,3028.0,1805.0,38.7,8213.0,1973.0,380.0,526.0,113800.0,948.0,2016,08,021
"Conejos County, Colorado",35657.0,19047.0,3199.0,2964.0,1709.0,38.2,8147.0,1975.0,390.0,533.0,113100.0,946.0,2017,08,021
"Conejos County, Colorado",34746.0,19545.0,3256.0,2905.0,1813.0,39.4,8142.0,1975.0,374.0,533.0,117600.0,936.0,2018,08,021
"Conejos County, Colorado",36084.0,20640.0,3383.0,2833.0,1756.0,38.8,8128.0,1974,442.0,543.0,120500.0,924.0,2019,08,021
"Conejos County, Colorado",33611.0,20139.0,3563.0,2730.0,1681.0,38.5,8130.0,1975,505.0,614.0,123000.0,911.0,2020,08,021
"Conejos County, Colorado",38536.0,22345.0,3368.0,2480.0,1232.0,38.7,7579.0,1977,530.0,635.0,129600.0,1014.0,2021,08,021
"Costilla County, Colorado",25949.0,18622.0,1553.0,1384.0,784.0,46.8,3556.0,1974.0,356.0,489.0,102600.0,971.0,2011,08,023
"Costilla County, Colorado",25309.0,18856.0,1530.0,1418.0,874.0,47.4,3556.0,1974.0,358.0,531.0,90400.0,933.0,2012,08,023
"Costilla County, Colorado",29145.0,20742.0,1477.0,1439.0,784.0,49.5,3552.0,1977.0,378.0,669.0,93800.0,958.0,2013,08,023
"Costilla County, Colorado",33594.0,20592.0,1474.0,1479.0,893.0,50.6,3578.0,1979.0,373.0,614.0,101200.0,925.0,2014,08,023
"Costilla County, Colorado",31321.0,21809.0,1442.0,1521.0,850.0,49.0,3581.0,1980.0,299.0,502.0,102300.0,840.0,2015,08,023
"Costilla County, Colorado",26610.0,20238.0,1305.0,1697.0,1092.0,50.5,3590.0,1980.0,329.0,552.0,110800.0,885.0,2016,08,023
"Costilla County, Colorado",29000.0,20737.0,1367.0,1672.0,1073.0,51.0,3628.0,1981.0,365.0,614.0,114200.0,863.0,2017,08,023
"Costilla County, Colorado",30593.0,20715.0,1448.0,1671.0,1111.0,51.3,3687.0,1979.0,372.0,612.0,113200.0,916.0,2018,08,023
"Costilla County, Colorado",30965.0,21732.0,1542.0,1642.0,1023.0,51.9,3745.0,1978,364.0,532.0,113000.0,995.0,2019,08,023
"Costilla County, Colorado",34732.0,21893.0,1460.0,1824.0,1012.0,49.6,3810.0,1978,387.0,569.0,123600.0,1075.0,2020,08,023
"Costilla County, Colorado",35000.0,23442.0,1400.0,1687.0,787.0,51.7,3517.0,1980,425.0,645.0,123000.0,1043.0,2021,08,023
"Crowley County, Colorado",40636.0,17746.0,1677.0,3446.0,664.0,39.6,5866.0,1949.0,374.0,548.0,83600.0,957.0,2011,08,025
"Crowley County, Colorado",38507.0,17925.0,1827.0,3212.0,874.0,39.4,5747.0,1947.0,375.0,557.0,80400.0,943.0,2012,08,025
"Crowley County, Colorado",31477.0,17187.0,1782.0,3159.0,1157.0,38.9,5629.0,1952.0,396.0,583.0,78800.0,946.0,2013,08,025
"Crowley County, Colorado",31534.0,11726.0,1944.0,2858.0,1137.0,39.9,5558.0,1954.0,452.0,600.0,73700.0,991.0,2014,08,025
"Crowley County, Colorado",31151.0,10742.0,1995.0,2464.0,1449.0,35.5,5551.0,1955.0,429.0,595.0,76100.0,973.0,2015,08,025
"Crowley County, Colorado",31719.0,12513.0,2177.0,2707.0,1479.0,39.6,5537.0,1954.0,461.0,659.0,74200.0,960.0,2016,08,025
"Crowley County, Colorado",35292.0,14393.0,2255.0,2619.0,1054.0,38.2,5514.0,1956.0,556.0,827.0,79700.0,1013.0,2017,08,025
"Crowley County, Colorado",37586.0,14988.0,2185.0,2820.0,1261.0,35.6,5630.0,1954.0,534.0,815.0,71700.0,932.0,2018,08,025
"Crowley County, Colorado",42135.0,15517.0,2277.0,2856.0,1339.0,35.4,5754.0,1955,642.0,914.0,79400.0,976.0,2019,08,025
"Crowley County, Colorado",40785.0,16593.0,1971.0,3009.0,1218.0,38.8,5733.0,1963,815.0,1060.0,82900.0,1023.0,2020,08,025
